fdc_id,description,product,item_prices,unpriced_items,priced_items,total_items,priced_share,adj,verb,total_price
173052,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted","['beef', 'loin', 'sirloin', 'petite roast']","{'beef': 10.25, 'loin': 10.25, 'petite roast': 19.7}",['sirloin'],3,4,0.75,"['top', 'boneless', 'separable', 'fat', 'select']","['trimmed', 'cooked', 'roasted']",0.0
173053,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw","['beef', 'sirloin', 'petite roast filet']","{'beef': 10.25, 'petite roast filet': 14.95}",['sirloin'],2,3,0.6666666666666666,"['top', 'boneless', 'separable', 'raw']",['trimmed'],0.0
173054,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled","['beef', 'ribeye cap steak']","{'beef': 10.25, 'ribeye cap steak': 21.0}",[],2,2,1.0,"['boneless', 'separable', 'fat']","['trimmed', 'cooked', 'grilled']",31.25
173055,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",['ribeye cap steak'],{'ribeye cap steak': 21.0},[],1,1,1.0,"['boneless', 'separable', 'fat']","['trimmed', 'cooked', 'grilled']",21.0
173056,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled","['beef', 'ribeye cap steak']","{'beef': 10.25, 'ribeye cap steak': 21.0}",[],2,2,1.0,"['boneless', 'separable', 'fat', 'select']","['trimmed', 'cooked', 'grilled']",31.25
173057,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw","['beef', 'ribeye cap steak']","{'beef': 10.25, 'ribeye cap steak': 21.0}",[],2,2,1.0,"['boneless', 'separable', 'raw']",['trimmed'],31.25
173058,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted","['beef', 'ribeye', 'petite roast']","{'beef': 10.25, 'ribeye': 17.52, 'petite roast': 19.7}",[],3,3,1.0,"['boneless', 'separable', 'fat']","['trimmed', 'cooked', 'roasted']",47.47
173059,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted","['beef', 'ribeye', 'petite roast']","{'beef': 10.25, 'ribeye': 17.52, 'petite roast': 19.7}",[],3,3,1.0,"['boneless', 'separable', 'fat']","['trimmed', 'cooked', 'roasted']",47.47
173060,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted","['beef', 'ribeye', 'petite roast']","{'beef': 10.25, 'ribeye': 17.52, 'petite roast': 19.7}",[],3,3,1.0,"['boneless', 'separable', 'fat', 'select']","['trimmed', 'cooked', 'roasted']",47.47
173061,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled","['beef', 'loin', 'sirloin', 'cap steak']","{'beef': 10.25, 'loin': 10.25, 'cap steak': 21.0}",['sirloin'],3,4,0.75,"['top', 'boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'grilled']",0.0
173062,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw","['beef', 'loin', 'sirloin', 'cap steak']","{'beef': 10.25, 'loin': 10.25, 'cap steak': 21.0}",['sirloin'],3,4,0.75,"['top', 'boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",0.0
173063,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled","['beef', 'loin filet']","{'beef': 10.25, 'loin filet': 14.95}",[],2,2,1.0,"['top', 'boneless', 'separable', 'lean', 'fat']","['trimmed', 'cooked', 'grilled']",25.2
173064,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",['loin filet'],{'loin filet': 14.95},[],1,1,1.0,"['top', 'boneless', 'separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'grilled']",14.95
173065,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled","['beef', 'loin filet']","{'beef': 10.25, 'loin filet': 14.95}",[],2,2,1.0,"['top', 'boneless', 'separable', 'lean', 'fat', 'fat', 'select']","['trimmed', 'cooked', 'grilled']",25.2
173066,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw","['loin', 'petite roast filet']","{'loin': 10.25, 'petite roast filet': 14.95}",[],2,2,1.0,"['top', 'boneless', 'separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],25.2
173067,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw","['beef', 'loin', 'petite roast filet']","{'beef': 10.25, 'loin': 10.25, 'petite roast filet': 14.95}",[],3,3,1.0,"['top', 'boneless', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",35.45
173068,"Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['Australian', 'fed', 'raw']",['imported'],10.25
173069,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled","['beef', 'loin']","{'beef': 10.25, 'loin': 10.25}",[],2,2,1.0,"['top', 'boneless', 'separable', 'fat']","['trimmed', 'cooked', 'grilled']",20.5
173070,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled","['beef', 'loin']","{'beef': 10.25, 'loin': 10.25}",[],2,2,1.0,"['top', 'boneless', 'separable', 'fat', 'select']","['trimmed', 'cooked', 'grilled']",20.5
173071,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled","['beef', 'loin', 'loin steak']","{'beef': 10.25, 'loin': 10.25, 'loin steak': 14.25}",[],3,3,1.0,"['top', 'boneless', 'separable', 'fat']","['trimmed', 'cooked', 'grilled']",34.75
173072,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw","['beef', 'loin']","{'beef': 10.25, 'loin': 10.25}",[],2,2,1.0,"['top', 'boneless', 'separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],20.5
173073,"Beef, New Zealand, imported, brisket point end, separable lean only, cooked, braised",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'separable']","['imported', 'cooked', 'braised']",10.25
173074,"Beef, New Zealand, imported, brisket point end, separable lean only, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'separable', 'raw']",['imported'],10.25
173075,"Beef, New Zealand, imported, chuck eye roll, separable lean only, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'separable', 'raw']",['imported'],10.25
173076,"Beef, New Zealand, imported, chuck eye roll, separable lean only, cooked, braised",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'separable']","['imported', 'cooked', 'braised']",10.25
173077,"Beef, New Zealand, imported, flank, separable lean only, cooked, braised","['beef', 'flank']","{'beef': 10.25, 'flank': 9.76}",[],2,2,1.0,"['New', 'separable']","['imported', 'cooked', 'braised']",20.01
173078,"Beef, New Zealand, imported, flank, separable lean only, raw","['beef', 'flank']","{'beef': 10.25, 'flank': 9.76}",[],2,2,1.0,"['New', 'separable', 'raw']",['imported'],20.01
173079,"Beef, New Zealand, imported, flat, separable lean only, cooked, braised",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'flat', 'separable']","['imported', 'cooked', 'braised']",10.25
173080,"Beef, New Zealand, imported, flat, separable lean only, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'flat', 'separable', 'raw']",['imported'],10.25
173081,"Beef, New Zealand, imported, variety meats and by-products, heart, cooked, boiled","['beef', 'variety meats products', 'heart']","{'beef': 10.25, 'heart': 6.12}",['variety meats products'],2,3,0.6666666666666666,['New'],"['imported', 'cooked', 'boiled']",0.0
173082,"Beef, New Zealand, imported, intermuscular fat, cooked",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'intermuscular']","['imported', 'cooked']",10.25
173083,"Beef, New Zealand, imported, intermuscular fat, raw","['beef', 'fat']","{'beef': 10.25, 'fat': 6.62}",[],2,2,1.0,"['New', 'intermuscular', 'raw']",['imported'],16.87
173084,"Beef, New Zealand, imported, variety meats and by-products, kidney, cooked, boiled","['beef', 'variety meats products', 'kidney']","{'beef': 10.25, 'kidney': 8.0}",['variety meats products'],2,3,0.6666666666666666,['New'],"['imported', 'cooked', 'boiled']",0.0
173085,"Beef, New Zealand, imported, knuckle, cooked, fast fried","['beef', 'knuckle']","{'beef': 10.25, 'knuckle': 8.28}",[],2,2,1.0,"['New', 'fast']","['imported', 'cooked']",18.53
173086,"Beef, New Zealand, imported, manufacturing beef, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'raw']",['imported'],10.25
173087,"Beef, New Zealand, imported, oyster blade, separable lean only, cooked, braised","['beef', 'oyster blade']","{'beef': 10.25, 'oyster blade': 23.96}",[],2,2,1.0,"['New', 'separable']","['imported', 'cooked', 'braised']",34.21
173088,"Beef, New Zealand, imported, oyster blade, separable lean only, raw","['beef', 'oyster blade']","{'beef': 10.25, 'oyster blade': 23.96}",[],2,2,1.0,"['New', 'separable', 'raw']",['imported'],34.21
173089,"Beef, New Zealand, imported, ribs prepared, cooked, fast roasted",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'fast']","['imported', 'prepared', 'cooked', 'roasted']",10.25
173090,"Beef, New Zealand, imported, subcutaneous fat, cooked",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'subcutaneous']","['imported', 'cooked']",10.25
173091,"Beef, New Zealand, imported, subcutaneous fat, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'subcutaneous', 'raw']",['imported'],10.25
173092,"Beef, New Zealand, imported, sweetbread, cooked, boiled",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'sweetbread']","['imported', 'cooked', 'boiled']",10.25
173093,"Beef, New Zealand, imported, sweetbread, raw","['beef', 'sweetbread']",{'beef': 10.25},['sweetbread'],1,2,0.5,"['New', 'raw']",['imported'],0.0
173094,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried","['beef', 'tenderloin']","{'beef': 10.25, 'tenderloin': 16.75}",[],2,2,1.0,"['New', 'separable', 'fast']","['imported', 'cooked', 'fried']",27.0
173095,"Beef, New Zealand, imported, variety meats and by-products, tripe cooked, boiled","['beef', 'variety meats products']",{'beef': 10.25},['variety meats products'],1,2,0.5,['New'],"['imported', 'cooked', 'boiled']",0.0
173096,"Beef, New Zealand, imported, variety meats and by-products, tripe uncooked, raw","['beef', 'variety meats products', 'tripe']","{'beef': 10.25, 'tripe': 22.4}",['variety meats products'],2,3,0.6666666666666666,"['New', 'raw']","['imported', 'uncooked']",0.0
173097,"Beef, New Zealand, imported, bolar blade, separable lean and fat, cooked, fast roasted","['beef', 'bolar blade']",{'beef': 10.25},['bolar blade'],1,2,0.5,"['New', 'separable', 'lean', 'fat', 'fast']","['imported', 'cooked', 'roasted']",0.0
173098,"Beef, New Zealand, imported, bolar blade, separable lean and fat, raw","['beef', 'bolar blade']",{'beef': 10.25},['bolar blade'],1,2,0.5,"['New', 'separable', 'fat', 'raw']",['imported'],0.0
173099,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, cooked, braised",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'separable', 'fat']","['imported', 'cooked', 'braised']",10.25
173100,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'separable', 'raw']",['imported'],10.25
173101,"Beef, New Zealand, imported, cube roll, separable lean and fat, cooked, fast roasted","['beef', 'cube roll']","{'beef': 10.25, 'cube roll': 7.45}",[],2,2,1.0,"['New', 'separable', 'lean', 'fat', 'fast']","['imported', 'cooked', 'roasted']",17.7
173102,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw","['beef', 'cube roll']","{'beef': 10.25, 'cube roll': 7.45}",[],2,2,1.0,"['New', 'separable', 'fat', 'raw']",['imported'],17.7
173103,"Beef, New Zealand, imported, flat, separable lean and fat, raw",['beef'],{'beef': 10.25},[],1,1,1.0,"['New', 'flat', 'separable', 'fat', 'raw']",['imported'],10.25
173104,"Beef, New Zealand, imported, hind shin, separable lean and fat, cooked, braised","['beef', 'shin']",{'beef': 10.25},['shin'],1,2,0.5,"['New', 'hind', 'separable', 'lean', 'fat']","['imported', 'cooked', 'braised']",0.0
173105,"Beef, New Zealand, imported, hind shin, separable lean and fat, raw","['beef', 'hind shin']",{'beef': 10.25},['hind shin'],1,2,0.5,"['New', 'separable', 'lean', 'fat', 'raw']",['imported'],0.0
173106,"Beef, New Zealand, imported, oyster blade, separable lean and fat, cooked, braised","['beef', 'oyster blade']","{'beef': 10.25, 'oyster blade': 23.96}",[],2,2,1.0,"['New', 'separable', 'lean', 'fat']","['imported', 'cooked', 'braised']",34.21
173107,"Beef, New Zealand, imported, striploin, separable lean and fat, raw","['beef', 'striploin']","{'beef': 10.25, 'striploin': 32.8}",[],2,2,1.0,"['New', 'separable', 'lean', 'fat', 'raw']",['imported'],43.05
173108,"Beef, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried","['beef', 'tenderloin']","{'beef': 10.25, 'tenderloin': 16.75}",[],2,2,1.0,"['New', 'separable', 'lean', 'fat', 'fast']","['imported', 'cooked', 'fried']",27.0
173109,"Beef, New Zealand, imported, tenderloin, separable lean and fat, raw","['beef', 'tenderloin']","{'beef': 10.25, 'tenderloin': 16.75}",[],2,2,1.0,"['New', 'separable', 'lean', 'fat', 'raw']",['imported'],27.0
173110,"Beef, ground, 93% lean meat / 7% fat, raw","['beef', 'ground']","{'beef': 10.25, 'ground': 4.94}",[],2,2,1.0,"['lean', 'raw']",[],15.19
173111,"Beef, ground, 97% lean meat / 3% fat, raw","['beef', 'ground']","{'beef': 10.25, 'ground': 4.94}",[],2,2,1.0,"['lean', 'raw']",[],15.19
173112,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled","['beef ground', 'patty']","{'beef ground': 4.94, 'patty': 5.7}",[],2,2,1.0,"['lean', 'fat']","['cooked', 'broiled']",10.64
173113,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled","['beef', 'ground', 'patty']","{'beef': 10.25, 'ground': 4.94, 'patty': 5.7}",[],3,3,1.0,"['lean', 'fat', 'pan-broiled']",['cooked'],20.89
173114,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked","['beef', 'ground', 'loaf']","{'beef': 10.25, 'ground': 4.94}",['loaf'],2,3,0.6666666666666666,['lean'],"['cooked', 'baked']",0.0
173115,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised","['beef', 'bottom', 'steak']","{'beef': 10.25, 'steak': 14.25}",['bottom'],2,3,0.6666666666666666,"['round', 'separable', 'fat']","['trimmed', 'cooked', 'braised']",0.0
173116,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw","['beef', 'loin', 'steak']","{'beef': 10.25, 'loin': 10.25, 'steak': 14.25}",[],3,3,1.0,"['short', 'top', 'separable', 'fat', 'raw']",['trimmed'],34.75
173117,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled","['beef', 'tenderloin', 'steak']","{'beef': 10.25, 'tenderloin': 16.75, 'steak': 14.25}",[],3,3,1.0,"['separable', 'fat']","['trimmed', 'cooked', 'broiled']",41.25
173118,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled","['beef', 'sirloin', 'steak']","{'beef': 10.25, 'steak': 14.25}",['sirloin'],2,3,0.6666666666666666,"['top', 'separable', 'fat']","['trimmed', 'cooked', 'broiled']",0.0
173119,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled","['beef', 'loin', 'steak']","{'beef': 10.25, 'loin': 10.25, 'steak': 14.25}",[],3,3,1.0,"['short', 'top', 'separable', 'fat']","['trimmed', 'cooked', 'broiled']",34.75
173120,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw","['beef', 'eye', 'roast']","{'beef': 10.25, 'roast': 19.7}",['eye'],2,3,0.6666666666666666,"['round', 'separable', 'fat', 'raw']","['trimmed', 'select']",0.0
173121,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw","['beef', 'steak']","{'beef': 10.25, 'steak': 14.25}",[],2,2,1.0,"['round', 'top', 'separable', 'fat', 'raw']","['trimmed', 'select']",24.5
173122,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw","['beef', 'bottom', 'roast']","{'beef': 10.25, 'roast': 19.7}",['bottom'],2,3,0.6666666666666666,"['round', 'round', 'separable', 'fat', 'raw']","['trimmed', 'select']",0.0
173123,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",['beef'],{'beef': 10.25},[],1,1,1.0,"['small', 'separable']","['trimmed', 'cooked', 'broiled']",10.25
173124,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw","['beef', 'bottom sirloin', 'tri tip roast']","{'beef': 10.25, 'tri tip roast': 19.7}",['bottom sirloin'],2,3,0.6666666666666666,"['separable', 'fat', 'raw']","['trimmed', 'select']",0.0
173125,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw","['beef', 'tip', 'roast']","{'beef': 10.25, 'roast': 19.7}",['tip'],2,3,0.6666666666666666,"['round', 'separable', 'raw']",['trimmed'],0.0
173126,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw","['beef', 'tip', 'roast']","{'beef': 10.25, 'roast': 19.7}",['tip'],2,3,0.6666666666666666,"['round', 'separable', 'fat', 'raw']",['trimmed'],0.0
173127,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw","['beef', 'tip', 'roast']","{'beef': 10.25, 'roast': 19.7}",['tip'],2,3,0.6666666666666666,"['round', 'separable', 'fat', 'raw']","['trimmed', 'select']",0.0
173128,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw","['beef', 'brisket', 'half']","{'beef': 10.25, 'brisket': 9.95, 'half': 9.6}",[],3,3,1.0,"['flat', 'separable', 'fat', 'fat', 'raw']",['trimmed'],29.8
173129,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw","['beef', 'brisket', 'half']","{'beef': 10.25, 'brisket': 9.95, 'half': 9.6}",[],3,3,1.0,"['flat', 'separable', 'fat', 'fat', 'raw']","['trimmed', 'select']",29.8
173130,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised","['beef', 'brisket', 'half']","{'beef': 10.25, 'brisket': 9.95, 'half': 9.6}",[],3,3,1.0,"['flat', 'separable', 'fat', 'fat']","['trimmed', 'cooked', 'braised']",29.8
173131,"Snacks, popcorn, microwave, 94% fat free","['snacks', 'popcorn', 'microwave']",{'snacks': 9.22},"['popcorn', 'microwave']",1,3,0.3333333333333333,"['fat', 'free']",[],0.0
173132,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Double Chocolate Nut Bar","['bar', 'snickers marathon']",{'bar': 7.56},['snickers marathon'],1,2,0.5,['Double'],['Formulated'],0.0
173133,"Snacks, M&M MARS, KUDOS Whole Grain Bars, peanut butter","['snacks', 'kudos grain bars', 'peanut butter']","{'snacks': 9.22, 'kudos grain bars': 7.56, 'peanut butter': 8.1}",[],3,3,1.0,['Whole'],[],24.88
173134,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",['bar'],{'bar': 7.56},[],1,1,1.0,[],['Formulated'],7.56
173135,"Snacks, M&M MARS, KUDOS Whole Grain Bar, M&M's milk chocolate","['snacks', 'm m mars', 'kudos grain bar']","{'snacks': 9.22, 'kudos grain bar': 7.56}",['m m mars'],2,3,0.6666666666666666,['Whole'],[],0.0
173136,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Energy Bar, all flavors","['bar', 'snickers marathon energy bar']","{'bar': 7.56, 'snickers marathon energy bar': 7.56}",[],2,2,1.0,[],['Formulated'],15.12
173137,"Formulated bar, POWER BAR, chocolate","['bar', 'power bar']","{'bar': 7.56, 'power bar': 7.56}",[],2,2,1.0,[],['Formulated'],15.12
173138,"Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Blueberry Snack Bar","['bar', 'snack bar']","{'bar': 7.56, 'snack bar': 7.56}",[],2,2,1.0,[],['Formulated'],15.12
173139,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut","['bar', 'optima meal bar']","{'bar': 7.56, 'optima meal bar': 7.56}",[],2,2,1.0,"['SLIM', 'FAST']",['Formulated'],15.12
173140,"Snacks, soy chips or crisps, salted","['snacks', 'soy chips', 'crisps']","{'snacks': 9.22, 'soy chips': 7.6, 'crisps': 2.21}",[],3,3,1.0,[],['salted'],19.03
173142,"Snacks, plantain chips, salted","['snacks', 'plantain chips']","{'snacks': 9.22, 'plantain chips': 7.6}",[],2,2,1.0,[],['salted'],16.82
173143,"Tortilla chips, yellow, plain, salted",['tortilla chips'],{'tortilla chips': 7.6},[],1,1,1.0,"['yellow', 'plain']",['salted'],7.6
173144,"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors","['snacks', 'granola bar', 'kashi golean']","{'snacks': 9.22, 'granola bar': 7.56}",['kashi golean'],2,3,0.6666666666666666,['crunchy'],['mixed'],0.0
173145,"Snacks, granola bar, chewy, reduced sugar, all flavors","['snacks', 'granola bar']","{'snacks': 9.22, 'granola bar': 7.56}",[],2,2,1.0,[],['reduced'],16.78
173146,"Snacks, granola bites, mixed flavors","['snacks', 'granola bites']","{'snacks': 9.22, 'granola bites': 10.08}",[],2,2,1.0,[],['mixed'],19.3
173147,"Snacks, pita chips, salted","['snacks', 'pita chips']","{'snacks': 9.22, 'pita chips': 7.6}",[],2,2,1.0,[],['salted'],16.82
173148,"Snacks, granola bars, soft, almond, confectioners coating","['snacks', 'granola bars']","{'snacks': 9.22, 'granola bars': 7.56}",[],2,2,1.0,['soft'],[],16.78
173149,"Formulated bar, high fiber, chewy, oats and chocolate",['bar'],{'bar': 7.56},[],1,1,1.0,['high'],['Formulated'],7.56
173150,"Snacks, bagel chips, plain","['snacks', 'bagel chips']","{'snacks': 9.22, 'bagel chips': 7.6}",[],2,2,1.0,['plain'],[],16.82
173151,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR","['snacks', 'nutri grain fruit nut bar']","{'snacks': 9.22, 'nutri grain fruit nut bar': 7.56}",[],2,2,1.0,[],[],16.78
173152,"Snacks, yucca (cassava) chips, salted","['snacks', 'yucca', 'chips']","{'snacks': 9.22, 'chips': 7.6}",['yucca'],2,3,0.6666666666666666,[],['salted'],0.0
173153,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX","['snacks', 'granola bar']","{'snacks': 9.22, 'granola bar': 7.56}",[],2,2,1.0,"['GENERAL', 'CHEWY']",[],16.78
173154,"Snacks, granola bar, QUAKER, DIPPS, all flavors","['snacks', 'granola bar', 'dipps']","{'snacks': 9.22, 'granola bar': 7.56}",['dipps'],2,3,0.6666666666666666,[],[],0.0
173155,"Snacks, brown rice chips",['snacks'],{'snacks': 9.22},[],1,1,1.0,['brown'],[],9.22
173156,"Snack, Pretzel, hard chocolate coated","['snack', 'pretzel']",{'snack': 9.22},['pretzel'],1,2,0.5,['hard'],['coated'],0.0
173157,"Snacks, peas, roasted, wasabi-flavored","['snacks', 'peas']","{'snacks': 9.22, 'peas': 3.6}",[],2,2,1.0,[],['roasted'],12.82
173158,"Formulated Bar, SOUTH BEACH protein bar","['bar', 'protein bar']","{'bar': 7.56, 'protein bar': 7.56}",[],2,2,1.0,[],['Formulated'],15.12
173159,"Snack, BALANCE, original bar","['snack', 'bar']","{'snack': 9.22, 'bar': 7.56}",[],2,2,1.0,['original'],[],16.78
173160,"Snacks, shrimp cracker","['snacks', 'shrimp cracker']",{'snacks': 9.22},['shrimp cracker'],1,2,0.5,[],[],0.0
173162,"Beverages, MONSTER energy drink, low carb","['beverages', 'energy drink']",{'energy drink': 3.53},['beverages'],1,2,0.5,['low'],[],0.0
173165,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12","['beverages', 'nos', 'energy drink']",{'energy drink': 3.53},"['beverages', 'nos']",1,3,0.3333333333333333,['Original'],"['loaded', 'charged', 'fortified']",0.0
173167,"Beverages, ABBOTT, EAS whey protein powder","['beverages', 'whey protein powder']",{'whey protein powder': 3.96},['beverages'],1,2,0.5,[],[],0.0
173169,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink","['beverages', 'drink']",{'drink': 3.53},['beverages'],1,2,0.5,"['nutritional', 'ready']",[],0.0
173172,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan","['beverages', 'shake mix', 'powder']","{'shake mix': 4.8, 'powder': 3.96}",['beverages'],2,3,0.6666666666666666,[],[],0.0
173174,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,","['beverages', 'whey powder']",{'whey powder': 3.96},['beverages'],1,2,0.5,['high'],['Shake'],0.0
173175,"Beverages, Acai berry drink, fortified","['beverages', 'acai berry drink']",{'acai berry drink': 3.53},['beverages'],1,2,0.5,[],['fortified'],0.0
173176,"Alcoholic beverage, wine, dessert, sweet","['beverage', 'wine']",{'wine': 3.1},['beverage'],1,2,0.5,"['Alcoholic', 'sweet']",[],0.0
173177,"Beverages, Whey protein powder isolate","['beverages', 'whey protein powder']",{'whey protein powder': 3.96},['beverages'],1,2,0.5,[],['isolate'],0.0
173178,"Beverages, Orange juice, light, No pulp","['beverages', 'juice']",{'juice': 9.78},['beverages'],1,2,0.5,['Orange'],[],0.0
173180,"Beverages, Protein powder whey based","['beverages', 'protein powder']",{'protein powder': 3.96},['beverages'],1,2,0.5,[],['based'],0.0
173181,"Beverages, Protein powder soy based","['beverages', 'protein powder']",{'protein powder': 3.96},['beverages'],1,2,0.5,[],['based'],0.0
173184,"Beverages, chocolate malt, powder, prepared with fat free milk","['beverages', 'chocolate malt', 'powder', 'milk']","{'powder': 3.96, 'milk': 3.63}","['beverages', 'chocolate malt']",2,4,0.5,"['fat', 'free']",['prepared'],0.0
173185,"Alcoholic beverage, wine, table, all","['beverage', 'wine']",{'wine': 3.1},['beverage'],1,2,0.5,['Alcoholic'],[],0.0
173186,"Beverages, V8 SPLASH Smoothies, Peach Mango","['beverages', 'smoothies']",{'smoothies': 4.5},['beverages'],1,2,0.5,[],[],0.0
173187,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E","['beverages', 'chocolate almond milk']",{'chocolate almond milk': 3.63},['beverages'],1,2,0.5,"['unsweetened', 'stable']",['fortified'],0.0
173190,"Alcoholic beverage, wine, table, red","['beverage', 'wine']",{'wine': 3.1},['beverage'],1,2,0.5,"['Alcoholic', 'red']",[],0.0
173210,"Beverages, Energy drink, RED BULL","['beverages', 'energy drink']",{'energy drink': 3.53},['beverages'],1,2,0.5,['RED'],[],0.0
173211,"Beverages, tea, black, ready to drink, decaffeinated, diet","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,"['black', 'ready']","['drink', 'decaffeinated']",0.0
